Player,School,POS,SOLO,AST,TOT,SACK,YDS,PD,INT,LNG,TD,FF
Tristan Dunn,WASH,S,4,9,13,0.0,0,0,0,0,0,0
Malick Sylla,TA&M,DL,11,2,13,1.0,0,0,0,0,0,0
Jalon Walker,UGA,LB,9,4,13,3.0,0,0,0,0,0,1
Andrew Awe,RICE,LB,7,6,13,0.0,0,0,0,0,0,0
J'Dan Burnett,LT,DL,6,7,13,1.5,29,0,0,0,0,0
Tyler Gillison,CIN,LB,5,8,13,0.0,0,1,0,0,0,0
Tommy Dunn Jr.,KU,DL,9,4,13,0.0,0,0,0,0,0,1
Spencer Jones,ARMY,LB,4,9,13,0.0,0,0,0,0,0,0
Mukendi Wa-Kalonji,CSU,DL,6,7,13,1.0,7,0,0,0,0,0
Dion Washington,NEV,DE,9,4,13,1.0,9,0,0,0,0,0
Davonte Miles,BGSU,DL,7,6,13,0.0,0,0,0,0,0,0
Chris Graves Jr.,MISS,CB,8,5,13,0.0,1,3,0,0,0,1
Kobe McCloud,CLEM,LB,5,8,13,0.0,5,0,0,0,0,1
Ikenna Ezeogu,ISU,DE,3,10,13,1.0,0,3,0,0,0,0
Robert Fitzgerald,NU,DB,10,3,13,0.0,0,0,0,0,0,1
Jeremiah McGill,MASS,S,5,8,13,0.0,96,0,1,27,0,0
Maguire Neal,CLT,DB,5,8,13,0.0,0,1,1,0,0,0
Bradley Mann,VAN,DL,6,7,13,1.0,5,0,0,0,0,0
MJ Stroud,GASO,DL,7,6,13,0.0,0,0,0,0,0,0
A'Khori Jones,LIB,S,6,7,13,0.0,0,2,0,0,0,0
Stanquan Clark,LOU,LB,7,6,13,0.0,0,0,0,0,0,1
Matayo Uiagalelei,ORE,DE,6,7,13,1.0,0,2,0,0,0,0
Joah Cash,CCU,LB,8,5,13,1.0,37,0,0,0,0,0
Tre Pinkney,CCU,LB,7,6,13,0.0,0,0,0,0,0,0
Vincent Anthony Jr.,DUKE,DE,8,5,13,0.5,28,0,0,0,0,0
Jalen Bustamante,JVST,DB,9,4,13,0.0,0,1,1,18,0,0
Jack Kane,ORST,DB,3,10,13,0.0,0,2,0,0,0,0
Josiah Johnson,ORST,DB,5,8,13,0.0,142,1,0,0,0,0
Mario Easterly,ODU,S,1,12,13,0.0,4,0,0,0,0,0
Cameron Robertson,SMU,DE,8,5,13,2.0,0,0,0,0,0,0
Samuel Dankah,ECU,LB,7,6,13,0.0,0,3,0,0,0,0
Jalil Rivera-Harvey,MRSH,DL,3,10,13,0.0,27,0,0,0,0,0
Johnathan Hall,UTAH,S,7,6,13,0.0,0,0,0,0,0,0
DJ Barksdale,JMU,S,6,7,13,0.0,0,0,0,0,0,0
Jaylon White-McClain,ODU,DE,4,9,13,0.0,0,0,0,0,0,0
James Tomasi,AFA,DL,7,6,13,1.0,-10,0,0,0,0,0
Jacob Kongaika,ARIZ,DL,8,5,13,2.0,0,0,0,0,0,0
Logologo Va'a,UTEP,DT,5,8,13,0.0,0,0,0,0,0,0
Jadais Richard,MIA,DB,8,5,13,0.0,13,0,0,0,0,0
Ryan Ramey,ODU,CB,7,6,13,0.0,0,1,0,0,0,0
Jermaine Mathews Jr.,OSU,CB,9,4,13,0.0,27,3,1,58,1,0
Don Callis,TROY,CB,7,6,13,0.0,0,3,0,0,0,0
Sosefo Moeaki,NEV,DL,6,7,13,0.0,20,0,0,0,0,0
Bobby Crosby,TXST,S,8,5,13,0.0,0,0,0,0,0,1
Darrell Prater,JVST,DL,7,6,13,1.0,14,0,0,0,0,0
Shadwel Nkuba II,UL,CB,11,2,13,0.0,0,3,0,0,0,0
Jahsen Wint,MRSH,S,3,9,12,0.0,9,0,0,0,0,0
Popo Aumavae,ORE,DT,6,6,12,2.0,0,0,0,0,0,0
Ron Hardge III,CSU,DB,6,6,12,0.0,0,2,0,0,0,0
Amonte Strothers,BUFF,CB,9,3,12,0.0,52,0,0,0,0,0
Maurice Strong Jr.,USA,DL,8,4,12,2.0,0,0,1,0,0,0
Shaun Peterson Jr.,UCF,DE,8,4,12,1.0,0,0,0,0,0,1
Armauni Archie,CONN,DB,11,1,12,0.0,0,1,0,0,0,0
Earl Barquet Jr.,ULM,DL,1,11,12,0.0,0,0,0,0,0,0
De'jon Benton,USC,DL,9,3,12,1.5,20,0,0,0,0,0
Anthonie Cooper,ASU,DL,4,8,12,0.5,0,0,0,0,0,0
Josh Fuga,VT,DL,5,7,12,0.5,0,0,0,0,0,0
Markel Reed,BOIS,CB,9,3,12,0.0,0,2,0,0,0,0
Kody Walterscheid,OKST,DE,7,5,12,0.0,0,0,0,0,0,0
Jeff Clark,LOU,DL,5,7,12,0.0,0,0,0,0,0,0
JoJo Forest,HAW,DB,10,2,12,0.0,0,8,0,0,0,0
Devin Martinez,TXST,DE,2,10,12,0.0,23,0,0,0,0,0
Jamie Pettway,USF,LB,5,7,12,0.0,11,0,0,0,0,1
Omari Porter,STAN,S,6,6,12,0.0,0,0,0,0,0,0
Asyrus Simon,UTSA,DL,6,6,12,1.0,0,1,0,0,0,0
Malcolm Greene,UVA,CB,8,4,12,0.0,11,0,0,0,0,0
Riyad Wilmot,MD,LB,3,9,12,1.0,15,0,0,0,0,0
JD Coffey III,SDSU,S,11,1,12,0.0,0,0,0,0,0,0
Taizse Johnson,MD,DL,8,4,12,1.5,0,0,0,0,0,1
Sonny Hazard,UL,DL,6,6,12,0.0,0,0,0,0,0,0
Ronald Triplette,UTSA,DL,5,7,12,1.0,25,1,0,0,0,0
Caleb Offord,BUFF,CB,10,2,12,0.0,0,4,0,0,0,0
Rick D'Abreu,TCU,DL,4,8,12,0.5,6,0,0,0,0,0
Josh McCarty,EMU,DB,3,9,12,0.0,0,0,0,0,0,0
Will Jones II,USF,S,10,2,12,0.0,0,1,0,0,0,0
Marcus Robitaille,CLT,DB,9,3,12,0.0,7,0,1,0,0,0
Trey Amos,ALA,DB,6,6,12,0.0,0,2,0,0,0,0
Tyler Mello,FRES,LB,4,8,12,0.0,0,1,0,0,0,0
Jaydon Hood,MICH,LB,3,9,12,0.0,0,0,0,0,0,1
Kyndrich Breedlove,COLO,CB,11,1,12,0.0,0,0,0,0,0,1
Bryce Santana,UNM,DE,5,7,12,0.5,0,0,0,0,0,0
Cam Lockridge,FRES,DB,12,0,12,0.0,35,1,1,23,0,0
Ezekiel Robbins,NEV,DB,8,4,12,0.0,25,0,0,0,0,0
Cole Daniels,ODU,DT,1,11,12,0.5,0,0,0,0,0,0
Allan Haye,TEM,DL,7,5,12,1.0,0,0,0,0,0,0
Myles Mendeszoon,ISU,DE,7,5,12,0.0,53,0,0,0,0,0
Jordan Jones,GAST,LB,11,1,12,0.0,15,0,0,0,0,0
Zay Franks,USM,WR,7,5,12,0.0,0,0,1,0,0,0
Tyler Martin,MASS,LB,6,6,12,0.0,0,0,0,0,0,0
Jaylen Sneed,ND,LB,3,9,12,1.0,0,2,0,0,0,0
Josh Emmanuel,TXST,LB,4,8,12,0.0,0,0,0,0,0,0
D.J. Taylor,CIN,S,5,7,12,0.0,0,0,0,0,0,0
Cam Williams,JVST,DL,4,8,12,1.0,18,0,0,0,0,1
Devlin Kirklin,NMSU,S,5,7,12,0.0,0,0,0,0,0,0
Camden O'Gara,ARMY,LB,5,7,12,0.0,0,1,0,0,0,0
Carlos Johnson Jr.,USA,DL,2,10,12,0.5,2,0,0,0,0,0
Caleb Kibodi,UL,LB,9,3,12,0.0,14,0,0,0,0,0
Isaac Bunyun,MD,DL,8,4,12,2.0,0,0,0,0,0,0
Rex Fleming,MD,DB,6,6,12,0.0,0,0,0,0,0,1
Harold West,UNT,S,9,3,12,0.0,0,1,0,0,0,0
Jordan Porter,BGSU,DL,5,7,12,1.0,0,1,0,0,0,0
Adrian Wilson,BGSU,DL,7,5,12,1.0,0,0,0,0,0,0
Demone Green,RICE,DL,7,5,12,2.0,17,0,0,0,0,0
William Wells,UCF,DB,8,4,12,0.0,0,0,0,0,0,1
Dominic Schofield,MASS,LB,3,9,12,0.0,3,0,0,0,0,0
Anthony Jones,IU,LB,8,4,12,0.0,0,0,0,0,0,0
Dennard Flowers,ARST,DE,3,9,12,0.0,5,0,0,0,0,0
Trey McDonald,UVA,LB,5,7,12,0.0,0,0,0,0,0,0
Kyler Jordan,BAY,LB,6,6,12,0.0,0,0,1,3,0,0
Darren Agu,VAN,DE,2,10,12,0.5,33,2,0,0,0,0
Denis Jaquez Jr.,SYR,DL,5,7,12,1.5,7,1,0,0,0,1
Keon Wylie,PSU,LB,8,4,12,2.0,0,0,0,0,0,0
Tyler Banks,MISS,LB,5,7,12,0.0,0,0,0,0,0,1
Caleb Wooden,AUB,S,10,2,12,1.0,59,1,0,0,0,0
Kadin Bailey,SYR,LB,5,7,12,0.0,0,0,0,0,0,0
Malachi McLean,NMSU,S,7,5,12,0.0,0,0,0,0,0,0
James Reed III,ARST,CB,5,7,12,0.0,4,0,0,0,0,0
Daishon Folsom,BUFF,DT,7,5,12,0.0,0,0,0,0,0,0
Bo Maile,USU,DT,5,7,12,0.0,2,0,0,0,0,0
Chase Fortkamp,KENT,LB,7,5,12,0.0,0,0,0,0,0,0
Dominic Nardone,M-OH,LB,4,8,12,0.0,29,0,0,0,0,0
Carson Schwesinger,UCLA,LB,6,6,12,1.0,0,0,0,0,0,0
Jaden Thomas,JVST,LB,7,5,12,1.0,0,0,0,0,0,0
Jake Ripp,BOIS,LB,7,5,12,0.0,0,0,0,0,0,0
Sam Mathews,TA&M,LB,9,3,12,0.0,0,0,0,0,0,1
Oscar McWood,M-OH,LB,6,6,12,2.0,58,0,0,0,0,0
Kadan Lewis,ARST,DL,5,7,12,0.0,9,0,0,0,0,0
Reid Williford,CLT,LB,9,3,12,0.0,0,0,0,0,0,0
Jianni Woodson-Brooks,NAVY,LB,2,10,12,0.0,0,0,0,0,0,0
Javier Duran,KENT,DL,3,9,12,0.0,0,0,0,0,0,0
Javan Robinson,WSU,DB,9,3,12,0.0,17,1,0,0,0,0
Adrian Gonzalez,EMU,DL,3,9,12,0.5,0,1,0,0,0,0
Chapman Lewis,TTU,DB,8,4,12,0.0,0,0,0,0,0,0
Jordan Shaw,IU,DB,8,4,12,0.5,0,1,0,0,0,0
C.J. Fite,ASU,DL,5,7,12,0.0,0,1,0,0,0,0
Daevin Hobbs,TENN,DL,5,7,12,0.0,0,0,0,0,0,0
Jamison Patton,ISU,DB,9,3,12,0.0,0,0,1,30,0,0
Dylan Smith,OKST,CB,10,2,12,0.0,20,0,2,26,0,0
Miquel Dingle,TTU,LB,8,4,12,0.0,11,0,0,0,0,0
Jordan Robinson,UK,DB,8,4,12,0.0,0,2,0,0,0,0
Zymir Cobbs,TEM,DL,6,6,12,0.0,32,0,0,0,0,0
Larry Preston,FIU,DB,10,2,12,0.0,0,2,0,0,0,0
Brent Austin,JMU,CB,5,7,12,0.0,0,1,1,81,1,0
Michael Williams II,USF,DE,8,4,12,1.0,0,1,0,0,0,0
Marquis Bell,LIB,CB,9,3,12,0.0,0,2,0,0,0,0
Aaron Smith,UNM,S,10,2,12,0.0,0,2,0,0,0,0
Ques McNeal,USM,CB,9,3,12,0.0,19,2,0,0,0,1
Montez Kelley,APP,DE,5,7,12,0.5,7,0,0,0,0,0
Michael Coats Jr.,NEV,CB,9,3,12,0.0,0,3,1,42,0,0
Marcellus Wilkerson,UTSA,S,6,6,12,0.0,0,1,0,0,0,0
Michael Dansby,SJSU,DB,7,4,11,0.0,4,2,1,98,1,0
Aliki Vimahi,UTAH,DT,5,6,11,1.5,0,0,0,0,0,0
Jermayne Lole,LOU,DL,4,7,11,1.0,0,1,0,0,0,1
Teja Young,MISS,S,6,5,11,0.0,0,2,0,0,0,0
Mayan Ahanotu,RUTG,DL,5,6,11,0.0,10,0,0,0,0,0
Brandon Matterson,UTSA,DL,4,7,11,4.0,0,0,0,0,0,1
Paul Akere,UVA,DE,4,7,11,1.0,30,0,0,0,0,0
Jarrett Paul,APP,CB,8,3,11,0.0,0,0,0,0,0,0
Atunaisa Mahe,BYU,DT,0,11,11,0.0,0,1,0,0,0,0
Bryan Addison,ORE,DB,4,7,11,0.0,0,0,1,0,0,0
Jonah Laulu,OU,DL,4,7,11,1.0,7,0,0,0,0,0
Glenn Brown,UL,CB,6,5,11,0.0,0,3,0,0,0,0
Davion Daniels,BGSU,S,8,3,11,0.0,3,0,0,0,0,0
Demarco Jones,TLSA,DB,9,2,11,0.0,0,1,1,0,0,0
DeJordan Mask,UCF,DB,8,3,11,0.0,0,0,1,0,0,0
Darius Richardson,ARMY,DL,4,7,11,0.0,6,0,0,0,0,0
T.J. Springer,WKU,DB,6,5,11,0.0,1,0,0,0,0,0
Marvae Myers,MTSU,S,5,6,11,0.0,0,2,1,0,0,0
Daytione Smith,MRSH,CB,7,4,11,1.0,31,1,0,0,0,0
Macen Williams,ASU,DB,6,5,11,0.0,0,0,0,0,0,0
Keanu Williams,UCLA,DL,6,5,11,0.5,8,0,0,0,0,0
Ceyair Wright,USC,CB,8,3,11,0.0,0,3,0,0,0,0
Tobin Phillips,STAN,DL,2,9,11,0.5,11,1,0,0,0,0
Rodney Groce Jr.,UTSA,LB,5,6,11,0.0,0,1,0,0,0,0
Sean McLaughlin,NU,DL,7,4,11,0.0,0,4,0,0,0,0
Tamon Lynum,NEB,DB,9,2,11,1.0,0,0,0,0,0,1
Jalen Tate,GAST,S,9,2,11,0.0,16,0,0,0,0,0
Christian James,VAN,DL,4,7,11,0.0,0,0,0,0,0,0
Tomari Fox,UNC,DL,6,5,11,1.0,0,0,0,0,0,0
Ryan Meed,ILL,LB,7,4,11,0.0,24,0,0,0,0,1
Dovid Magna,UCLA,DL,8,3,11,0.0,1,0,0,0,0,0
Cam Williams,GASO,DB,5,6,11,0.0,0,0,1,0,0,0
Zach Lovett,ISU,LB,6,5,11,3.0,23,0,0,0,0,0
Keshaun Harris,MICH,DB,6,5,11,0.0,0,0,0,0,0,0
Marcus Winfield,KENT,DL,4,7,11,1.5,0,0,0,0,0,0
Jaylen Phillips,SHSU,LB,1,10,11,0.0,0,1,0,0,0,0
BJ Williams,WAKE,DL,3,8,11,0.0,0,1,0,0,0,0
Troy Rainey,RUTG,DL,3,8,11,0.0,27,0,0,0,0,0
Jackson Hamilton,LOU,LB,4,7,11,0.0,11,1,0,0,0,0
Dion Hunter,CIN,LB,3,8,11,0.0,0,0,0,0,0,0
Ty Williams,OKST,S,4,7,11,0.0,4,0,0,0,0,0
Gavin Barthiel,USU,LB,4,7,11,1.0,0,1,0,0,0,0
Jeremiah Brown,COLO,LB,7,4,11,0.0,20,1,0,0,0,0
Angelo Anderson,TULN,DL,3,8,11,0.0,0,0,0,0,0,0
Justice Finkley,TEX,DE,7,4,11,2.0,0,0,0,0,0,1
Gracen Halton,OU,DL,5,6,11,0.0,11,0,0,0,0,0
Julian Humphrey,UGA,DB,9,2,11,0.0,99,1,0,0,0,0
Daniel Lyons,FSU,DL,6,5,11,0.0,32,0,0,0,0,0
Curt Neal,WIS,NT,6,5,11,0.0,0,0,0,0,0,0
Travis Shaw,UNC,DL,4,7,11,0.0,0,0,0,0,0,0
Tyre West,TENN,DL,4,7,11,0.0,5,0,0,0,0,0
Mykel Williams,UGA,DL,7,4,11,3.5,0,1,0,0,0,0
Raashaan Wilkins Jr.,CONN,DL,5,6,11,1.0,0,0,0,0,0,0
Kameron Wilson,LOU,DL,6,5,11,0.5,0,0,0,0,0,0
CJ Brown,NIU,S,6,5,11,0.0,0,0,0,0,0,0
Xavion Steele,USU,CB,7,4,11,0.0,0,1,0,0,0,0
Brady Anderson,SDSU,LB,5,6,11,0.0,0,0,0,0,0,0
Red Hibbler,NCSU,DL,7,4,11,5.5,24,0,0,0,0,2
Austin Ambush,JVST,S,3,8,11,0.0,3,1,0,0,0,0
William Whitlow Jr.,MEM,DL,5,6,11,0.0,0,0,0,0,0,0
Chase Simmons,SYR,DL,2,9,11,0.0,3,0,0,0,0,0
Jaylen Blackwell,BC,LB,5,6,11,0.0,0,0,0,0,0,0
Joshua Nobles,WMU,DL,7,4,11,2.0,13,0,0,0,0,0
Nate Rutchena,CAL,LB,3,8,11,0.0,0,0,0,0,0,0
Talan Alfrey,BYU,S,7,4,11,0.0,13,0,0,0,0,0
CJ Clinkscales,BC,DB,7,4,11,0.0,0,0,1,4,0,0
Ja'Cari Henderson,UCF,DB,9,2,11,0.0,5,1,0,0,0,0
Anthony Smith,MINN,DL,4,7,11,1.0,0,0,0,0,0,1
Kentrell Webb,TULN,DB,7,4,11,0.0,29,2,0,0,0,0
Brendan Flakes,NU,DL,4,7,11,0.0,0,0,0,0,0,0
CJ Mims,ECU,DL,1,10,11,0.5,9,0,0,0,0,1
Chris Smalley,NEV,LB,5,6,11,0.0,0,0,0,0,0,0
Dalton Brooks,TA&M,DB,5,6,11,0.0,10,0,0,0,0,0
Cormani McClain,COLO,CB,6,5,11,0.0,0,2,0,0,0,0
Jeremiah Vessel,NMSU,S,8,3,11,0.0,0,2,0,0,0,0
Ryan Yaites,LSU,S,6,5,11,0.0,0,1,0,0,0,0
Justin Agu,UL,CB,9,2,11,0.0,28,1,0,0,0,0
Hank Pearson,MEM,DL,7,4,11,0.0,0,0,0,0,0,0
Matthew Aribisala,SHSU,DL,8,3,11,0.0,19,0,0,0,0,0
Braxton Fely,BOIS,DT,6,5,11,2.0,0,0,0,0,0,2
Tevita Tafuna,UTEP,DT,4,7,11,0.0,23,0,0,0,0,0
Da'Shawn Womack,LSU,DE,5,6,11,1.0,13,0,0,0,0,0
Parker Robertson,OKST,S,9,2,11,0.0,6,0,0,0,0,0
Trey White,SDSU,LB,7,4,11,0.0,0,1,1,0,0,0
Yilanan Ouattara,VAN,DL,2,9,11,0.5,5,2,0,0,0,0
Jamare Glasker,WAKE,DB,9,2,11,0.0,0,0,0,0,0,0
Brandon Miyazono,SMU,LB,7,4,11,0.0,18,0,0,0,0,0
Jordan Bass,PITT,LB,6,5,11,0.0,0,0,0,0,0,0
Ricky Lee III,UAB,CB,4,7,11,0.0,0,2,2,30,0,0
Carter Stoutmire,COLO,CB,11,0,11,0.0,39,0,0,0,0,0
Will Heldt,PUR,LB,7,4,11,0.0,12,0,0,0,0,0
Blake Thompson,ISU,DB,6,5,11,0.0,0,2,0,0,0,0
DJ Waller Jr.,MICH,DB,8,3,11,0.0,0,1,0,0,0,0
Brandon McElroy,MRSH,DL,1,10,11,0.5,17,0,0,0,0,0
Khalil Laufau,WSU,DT,4,7,11,0.0,0,0,0,0,0,0
Elijah O'Neal,ASU,DL,6,5,11,0.5,0,0,0,0,0,0
Tano Letuli,ARMY,LB,7,4,11,0.0,2,0,0,0,0,0
Kavika Baumgartner,FRES,DL,5,6,11,0.0,0,0,0,0,0,0
Miquon Merriweather,UAB,DL,5,6,11,0.0,0,0,0,0,0,0
Tank Pearson,OHIO,CB,5,6,11,0.0,0,1,2,4,0,0
Jyren Ester,ULM,CB,9,2,11,0.0,18,0,0,0,0,0
DJ Hicks,TA&M,DL,4,7,11,1.0,0,0,0,0,0,0
Dre Walker,UVA,CB,8,3,11,0.0,0,5,1,4,0,0
Bryan Whitehead II,LIB,DE,4,7,11,0.5,0,0,0,0,0,0
Jalen Sami,MSU,DL,3,7,10,0.5,0,0,0,0,0,0
Jorden Starling,MTSU,DT,5,5,10,1.0,25,0,0,0,0,1
Kalon Gervin,KU,CB,8,2,10,0.0,6,3,0,0,0,0
Keyshawn Paul,LT,DB,9,1,10,0.0,138,3,0,0,0,0
Lawrence Johnson,AUB,DL,6,4,10,1.0,24,1,0,0,0,0
John Morgan III,ARK,DL,4,6,10,2.0,0,1,0,0,0,1
Christian Clayton,UTSA,DL,3,7,10,0.0,7,0,0,0,0,0
LeDarrius Cox,IU,DL,7,3,10,0.0,0,0,0,0,0,0
Amir McDaniel,UL,CB,8,2,10,1.0,20,0,0,0,0,0
Avi McGary,BGSU,LB,6,4,10,0.0,0,1,2,4,0,0
Jaden McKenzie,OSU,DT,4,6,10,0.0,0,0,0,0,0,0
Sio Nofoagatoto'a,ARIZ,DL,4,6,10,0.0,3,1,0,0,0,0
Tuasivi Nomura,FRES,LB,6,4,10,1.0,0,0,0,0,0,0
Jayden Simon,TLSA,DL,4,6,10,0.0,15,0,0,0,0,0
Kee'yon Stewart,ARK,DB,8,2,10,0.0,0,0,0,0,0,0
Warren Brinson,UGA,DL,8,2,10,1.0,0,0,0,0,0,0
Brandon Crossley,SMU,S,8,2,10,0.0,28,1,0,0,0,0
Sulaiman Kpaka,PUR,DL,5,5,10,2.0,21,1,0,0,0,0
Jason Vaughn,USF,DE,5,5,10,2.0,6,0,0,0,0,0
Darrion Henry-Young,UK,DL,6,4,10,1.5,0,0,0,0,0,1
E'Maurion Banks,TTU,DL,9,1,10,0.5,0,0,0,0,0,0
Chris Keys,MSST,S,4,6,10,0.0,0,1,0,0,0,0
Tramayne Mejia-Paster,CSU,LB,3,7,10,0.0,3,0,0,0,0,0
Jeff Roberson,OKST,LB,4,6,10,0.0,22,0,0,0,0,0
Charles Brantley,MSU,DB,5,5,10,0.0,22,1,0,0,0,0
Teagan Wilk,ECU,DB,6,4,10,0.0,0,2,1,0,0,0
Travion Ford,TOL,DE,3,7,10,0.0,4,0,0,0,0,0
Travali Price,NCSU,DE,1,9,10,1.0,0,0,0,0,0,0
Collin Clay,OKST,NT,7,3,10,1.5,10,0,0,0,0,0
Myles Turner,MASS,LB,5,5,10,0.0,0,0,0,0,0,0
Miles Williams,CAL,DB,6,4,10,0.0,7,0,0,0,0,0
Kyron Mims,BALL,DL,4,6,10,0.0,0,1,0,0,0,0
Caden Haws,BYU,DT,2,8,10,0.0,27,0,0,0,0,0
Seth Mason,SHSU,DL,7,3,10,0.0,0,0,0,0,0,0
Damon Miller,UAB,S,6,4,10,0.0,0,1,0,0,0,0
PaSean Wimberly,BGSU,RB,6,4,10,0.0,0,0,0,0,0,0
Kamari Stephens,JVST,DL,5,5,10,3.5,0,1,0,0,0,2
Weston Wallace,GASO,DL,0,10,10,0.5,42,1,0,0,0,0
Immanuel Bush,JMU,DL,3,7,10,0.0,8,0,0,0,0,0
Arden Walker,COLO,DE,4,6,10,1.0,0,0,0,0,0,0
TJ Guy,MICH,DE,5,5,10,1.0,0,0,0,0,0,0
Avery Dunn,MSU,DL,4,6,10,0.0,0,1,0,0,0,0
Daiyaan Hawkins,TEM,CB,8,2,10,0.0,11,0,0,0,0,0
Jeremy Mercier,ARIZ,LB,5,5,10,0.0,0,1,0,0,0,0
Buck Coors,WYO,DB,10,0,10,0.0,0,0,0,0,0,0
Nick Barrett,SC,DT,2,8,10,0.0,0,1,0,0,0,0
Kale Smith,OKST,CB,5,5,10,0.0,22,0,0,0,0,0
Matthew Alexander,UCF,DT,5,5,10,1.0,0,1,0,0,0,0
Jatius Geer,SC,DE,4,6,10,0.0,0,1,0,0,0,1
Tyrone Taleni,USC,DL,5,5,10,0.0,0,0,0,0,0,0
Alfonzo Allen,BAY,S,7,3,10,0.0,10,0,0,0,0,1
Nico Davillier,ARK,DL,4,6,10,1.0,0,0,0,0,0,0
Anthony Lucas,USC,DL,7,3,10,0.0,0,0,0,0,0,0
Jaden Mickey,ND,CB,7,3,10,0.0,0,1,1,43,1,0
Christen Miller,UGA,DL,5,5,10,0.0,0,0,0,0,0,0
Jalen Denton,GASO,DB,6,4,10,0.0,25,1,1,0,0,0
Dominic Bailey,TENN,DL,4,6,10,0.5,0,0,0,0,0,0
New Zealand Williams,SDSU,LB,4,6,10,0.0,0,0,1,40,0,0
Cam'Ron Dabney,NIU,CB,10,0,10,0.0,0,1,0,0,0,0
Will Brooks,TENN,DB,9,1,10,0.0,77,1,0,0,0,0
Mosiah Nasili-Kite,AUB,DL,6,4,10,0.0,14,0,0,0,0,0
Courtney Eubanks,CCU,CB,8,2,10,0.0,0,1,1,4,0,0
Tyrell Grayson,CSU,DB,4,6,10,0.0,9,2,0,0,0,0
Kendall Johnson,UAB,LB,5,5,10,1.0,0,0,1,26,1,0
DJ Warnell Jr.,ARIZ,S,6,4,10,1.0,0,0,0,0,0,0
Kupono Blake,AFA,OL,2,8,10,0.5,0,0,0,0,0,0
Jacob Boren,BYU,CB,9,1,10,0.0,0,0,0,0,0,0
Fernando Sanchez III,CMU,LB,4,6,10,0.5,43,0,0,0,0,0
Donovan Hinish,ND,DL,4,6,10,1.0,0,0,0,0,0,0
Jacob Merrifield,FAU,DE,4,6,10,0.0,0,0,0,0,0,0
Travonte O'Neal,FIU,DL,4,6,10,0.0,0,0,0,0,0,0
Sir Mells,USU,DT,4,6,10,1.0,17,0,0,0,0,1
Princeton Malbrue,LSU,LB,3,7,10,0.0,14,0,0,0,0,0
Jahzon Jacks,FRES,DL,7,3,10,0.0,0,0,0,0,0,0
Coleman Bryson,MINN,DB,7,3,10,0.0,14,0,0,0,0,0
Cameron Knox,USM,S,5,5,10,0.0,19,1,0,0,0,0
Kylon Griffin,CLEM,S,7,3,10,0.0,0,0,2,15,0,0
Aidan Gousby,MINN,DB,7,3,10,0.0,0,0,0,0,0,0
Elijah Jackson-Anderson,EMU,RB,7,3,10,0.0,29,0,0,0,0,0
Sam Martin,TEM,S,3,7,10,0.0,0,0,0,0,0,0
Tai Leonard,UTSA,DL,3,7,10,2.0,3,0,0,0,0,1
Gregory Delaine,SYR,DB,7,3,10,0.0,0,1,1,0,0,0
Dexter Ricks Jr.,LIB,CB,7,3,10,0.0,37,1,0,0,0,0
Anto Saka,NU,DL,5,5,10,3.5,0,0,0,0,0,1
Tariq Watson,MINN,DB,7,3,10,0.0,18,0,0,0,0,0
Jamarious Brown,MISS,DT,5,5,10,0.0,0,0,0,0,0,0
Damari Brown,MIA,DB,7,3,10,0.0,8,0,0,0,0,0
Jordan Hall,UGA,DL,6,4,10,0.0,0,0,0,0,0,0
Jayden Wayne,MIA,DL,4,6,10,0.5,0,0,0,0,0,0
Raylen Wilson,UGA,LB,5,5,10,0.5,7,0,0,0,0,0
Gereme Spraggins,MD,LB,4,6,10,0.0,22,0,0,0,0,0
Charles Rogers,SJSU,LB,3,7,10,0.0,0,0,0,0,0,0
Zach Mowchan,EMU,LB,5,5,10,0.0,4,0,0,0,0,1
R.J. Pearson,NU,DL,6,4,10,1.0,1,0,0,0,0,1
Andrew Behm,AKR,LB,2,8,10,0.0,9,0,1,25,0,0
Nick Lapi,PITT,LB,4,6,10,0.0,0,0,0,0,0,0
Jahmad Harmon,BALL,DB,8,2,10,0.0,2,0,0,0,0,0
Jaivion Green,WASH,CB,7,3,10,0.0,20,1,0,0,0,0
Steven Shannon,FIU,DL,3,7,10,0.0,10,0,0,0,0,0
Barry Manning,EMU,DB,7,3,10,0.0,0,0,0,0,0,1
Malik Hartford,OSU,S,5,5,10,0.0,0,2,0,0,0,0
Latreveon McCutchin,HOU,LB,6,4,10,0.0,0,1,0,0,0,0
Judge Collier,SC,DB,9,1,10,0.0,0,0,0,0,0,0
Edwin Kolenge,BC,DL,4,6,10,1.0,0,0,0,0,0,0
Sherrod Covil Jr.,CLEM,S,7,3,10,0.0,0,0,0,0,0,0
Junior Tuihalamaka,ND,DL,7,3,10,0.0,0,0,0,0,0,0
Avery Smith,TOL,CB,6,4,10,0.0,1,1,0,0,0,0
Kris Williams,UNLV,DB,6,4,10,0.0,0,0,0,0,0,0
Jarra Anderson,MEM,DL,5,5,10,1.5,20,0,0,0,0,0
Amier Boyd-Matthews,UTEP,CB,10,0,10,0.0,0,3,0,0,0,0
Mackavelli Malotumau,NEV,DL,5,5,10,1.0,0,0,0,0,0,0
James Smith,ULM,DL,4,6,10,2.5,0,0,0,0,0,0
Jahleel Culbreath,ODU,LB,1,9,10,0.0,0,0,0,0,0,0
Geimere Latimer,JVST,CB,7,3,10,0.0,0,0,0,0,0,1
